fecha_hora,cutoff,paso_horas,real,pred_vigente,pred_puente
2026-03-03 23:00:00,2026-03-03,23,116.49733,138.24284450573467,113.06877023467781
2026-03-04 01:00:00,2026-03-04,1,113.48755,113.81095573139416,113.81445280165677
2026-03-04 02:00:00,2026-03-04,2,113.48755,114.32758178733167,113.91233387732925
2026-03-04 03:00:00,2026-03-04,3,113.48755,116.94924979975937,114.54764233910478
2026-03-04 04:00:00,2026-03-04,4,113.48755,118.41714816691884,114.30525858457341
2026-03-04 05:00:00,2026-03-04,5,116.11555,124.24192187865978,115.5643432732006
2026-03-04 06:00:00,2026-03-04,6,116.11555,123.86519744423057,113.15667044892791
2026-03-04 07:00:00,2026-03-04,7,113.48755,124.71122655965115,113.88350292502842
2026-03-04 08:00:00,2026-03-04,8,113.48755,126.39025676296845,113.7758563150509
2026-03-04 09:00:00,2026-03-04,9,113.48755,129.49051564770505,115.78376367178771
2026-03-04 10:00:00,2026-03-04,10,113.48755,130.12432094092338,116.93899650143103
2026-03-04 11:00:00,2026-03-04,11,113.48755,133.66031160735093,116.83217145245399
2026-03-04 12:00:00,2026-03-04,12,113.48755,137.55977039398593,113.6024890685363
2026-03-04 13:00:00,2026-03-04,13,113.48755,139.31120415758528,116.6975233211424
2026-03-04 14:00:00,2026-03-04,14,116.11555,144.37523506835197,120.06168759797002
2026-03-04 15:00:00,2026-03-04,15,116.11555,146.2416932279826,120.3131238882653
2026-03-04 16:00:00,2026-03-04,16,116.48655,150.86574672836065,121.24934162330355
2026-03-04 17:00:00,2026-03-04,17,120.68655,156.79248512204708,123.82967835652795
2026-03-04 18:00:00,2026-03-04,18,120.68655,157.0201221022768,130.5813361871675
2026-03-04 19:00:00,2026-03-04,19,127.98655,162.47156489624726,147.94013635647502
2026-03-04 20:00:00,2026-03-04,20,120.68655,153.4381518925176,128.9367355099909
2026-03-04 21:00:00,2026-03-04,21,120.68655,148.8458925712211,126.6950569283431
2026-03-04 22:00:00,2026-03-04,22,120.05155,142.75391499794546,122.99685712100181
2026-03-04 23:00:00,2026-03-04,23,116.48655,137.18968813170997,117.88970300662729
2026-03-05 01:00:00,2026-03-05,1,115.21316,113.59797510894725,115.25837884494716
2026-03-05 02:00:00,2026-03-05,2,115.21316,114.08189318471211,115.4769335438051
2026-03-05 03:00:00,2026-03-05,3,115.21316,114.57344622238297,115.68323317386184
2026-03-05 04:00:00,2026-03-05,4,115.21316,114.12376291777136,115.37359034839172
2026-03-05 05:00:00,2026-03-05,5,115.21316,118.15941535605582,116.38841360138522
2026-03-05 06:00:00,2026-03-05,6,115.21316,117.03463151983391,114.23475965500101
2026-03-05 07:00:00,2026-03-05,7,115.21316,117.32923548554848,113.9602508837405
2026-03-05 08:00:00,2026-03-05,8,115.21316,119.28088770955314,114.70958951813282
2026-03-05 09:00:00,2026-03-05,9,115.21316,119.856888434831,116.65333349417836
2026-03-05 10:00:00,2026-03-05,10,115.21316,120.24167898666971,117.43624700561277
2026-03-05 11:00:00,2026-03-05,11,115.21316,122.42666450129812,117.76299601450634
2026-03-05 12:00:00,2026-03-05,12,115.21316,126.56265557523881,117.77469527529536
2026-03-05 13:00:00,2026-03-05,13,115.21316,127.59625902336859,119.21649676082777
2026-03-05 14:00:00,2026-03-05,14,115.21316,131.57718670807742,120.98336906788764
2026-03-05 15:00:00,2026-03-05,15,115.21316,132.67918067309597,121.51959373356291
2026-03-05 16:00:00,2026-03-05,16,115.21316,135.66786711563043,122.90908505343226
2026-03-05 17:00:00,2026-03-05,17,119.71216,138.63694923397486,124.65507967982066
2026-03-05 18:00:00,2026-03-05,18,121.77716,137.08457661140778,128.477278791074
2026-03-05 19:00:00,2026-03-05,19,121.77716,141.2627288280813,133.06484482371712
2026-03-05 20:00:00,2026-03-05,20,121.77716,137.19407023935293,129.53973669494758
2026-03-05 21:00:00,2026-03-05,21,120.21216,133.3820669426805,128.93113525747313
2026-03-05 22:00:00,2026-03-05,22,119.71216,129.73783050895193,125.2937173504313
2026-03-05 23:00:00,2026-03-05,23,115.21316,127.29986048094688,119.76445317225
2026-03-06 01:00:00,2026-03-06,1,110.28468,108.20465552412975,110.0954132436096
2026-03-06 02:00:00,2026-03-06,2,110.28468,109.53690935347868,110.29585243391831
2026-03-06 03:00:00,2026-03-06,3,110.28468,109.52003055923015,110.25600657713642
2026-03-06 04:00:00,2026-03-06,4,110.28468,109.56179259759944,109.93701723991354
2026-03-06 05:00:00,2026-03-06,5,110.28468,112.6316842115836,110.93074790329867
2026-03-06 06:00:00,2026-03-06,6,110.28468,111.80956992167087,109.5752537678565
2026-03-06 07:00:00,2026-03-06,7,110.28468,111.52819509386867,111.08441597857544
2026-03-06 08:00:00,2026-03-06,8,110.28468,113.35985209298603,111.54855297898169
2026-03-06 09:00:00,2026-03-06,9,110.28468,113.26726018657911,112.15665888896238
2026-03-06 10:00:00,2026-03-06,10,110.28468,112.73228993588818,112.86461908478286
2026-03-06 11:00:00,2026-03-06,11,110.28468,114.02872867801992,112.00708292970634
2026-03-06 12:00:00,2026-03-06,12,110.28468,117.29147602917652,112.65622039259316
2026-03-06 13:00:00,2026-03-06,13,110.28468,117.01510032790696,113.54489604613593
2026-03-06 14:00:00,2026-03-06,14,110.28468,120.13711633925637,114.33418586368857
2026-03-06 15:00:00,2026-03-06,15,110.28468,120.34596206694152,115.2901813802257
2026-03-06 16:00:00,2026-03-06,16,114.78368,123.93995691690583,117.40642210798383
2026-03-06 17:00:00,2026-03-06,17,114.78368,126.81268899588815,119.16375038080098
2026-03-06 18:00:00,2026-03-06,18,116.78368,124.70366781680623,122.6823973842905
2026-03-06 19:00:00,2026-03-06,19,116.84868,129.3719655788432,125.73360275265843
2026-03-06 20:00:00,2026-03-06,20,116.78368,125.88672590471509,124.22025151407976
2026-03-06 21:00:00,2026-03-06,21,116.78368,123.86144592375548,121.54760057949446
2026-03-06 22:00:00,2026-03-06,22,114.78368,119.8245669353914,118.22593554779647
2026-03-06 23:00:00,2026-03-06,23,110.28468,117.84684339354435,114.38607722148092
2026-03-07 01:00:00,2026-03-07,1,114.4743,111.00751133308927,114.21857382287752
2026-03-07 02:00:00,2026-03-07,2,114.4743,109.36525836467979,114.18082206313385
2026-03-07 03:00:00,2026-03-07,3,114.4743,108.08188092865586,114.25285091827074
2026-03-07 04:00:00,2026-03-07,4,114.4743,105.67108524733591,113.66358925984102
2026-03-07 05:00:00,2026-03-07,5,114.4743,106.94121925169624,114.18811476337905
2026-03-07 06:00:00,2026-03-07,6,114.4743,105.277634370984,110.05672933757064
2026-03-07 07:00:00,2026-03-07,7,114.4733,107.71028732801364,111.25504423238876
2026-03-07 08:00:00,2026-03-07,8,114.4733,105.61414421561324,111.59493828604869
2026-03-07 09:00:00,2026-03-07,9,114.3813,103.22458286101893,110.89693399683094
2026-03-07 10:00:00,2026-03-07,10,114.3813,103.99835693788071,112.45168853152803
2026-03-07 11:00:00,2026-03-07,11,114.4733,104.57457559330507,111.73807644156737
2026-03-07 12:00:00,2026-03-07,12,114.3813,104.93332611986727,109.34554773231108
2026-03-07 13:00:00,2026-03-07,13,114.4743,106.28124180261975,109.84375059579706
2026-03-07 14:00:00,2026-03-07,14,114.4733,109.15787984197047,110.18662557335307
