fecha_hora,real,pred_vigente,pred_hora0_aparte
2026-01-04 22:00:00,342.47952,335.9756132878397,335.9756132878397
2026-01-04 23:00:00,334.47952,323.48779035805603,323.48779035805603
2026-01-05 00:00:00,293.94594,293.8757814540604,303.19386495562514
2026-01-05 01:00:00,293.94594,293.88615022645797,293.86374138575945
2026-01-05 02:00:00,269.57794,293.8929594641662,293.8678490300365
2026-01-05 03:00:00,262.43094,293.85197110541844,293.8100266086572
2026-01-05 04:00:00,269.57794,294.1671482928482,294.07351439981466
2026-01-05 05:00:00,293.94594,295.04719921231674,294.8909783020156
2026-01-05 06:00:00,334.16294,292.61104598184465,292.61104598184465
2026-01-05 07:00:00,334.16294,298.12004334572487,298.12004334572487
2026-01-05 08:00:00,334.16294,300.9096427547173,300.9096427547173
2026-01-05 09:00:00,334.16294,304.1281611284659,304.1281611284659
2026-01-05 10:00:00,334.16294,308.3901624676271,308.3901624676271
2026-01-05 11:00:00,334.16294,313.4446383892913,313.4446383892913
2026-01-05 12:00:00,334.16294,314.6726735419174,314.6726735419174
2026-01-05 13:00:00,338.94594,317.80887728284347,317.80887728284347
2026-01-05 14:00:00,338.94594,322.64485702463674,322.64485702463674
2026-01-05 15:00:00,338.94594,325.4751748476488,325.4751748476488
2026-01-05 16:00:00,338.94594,335.14732095427024,335.14732095427024
2026-01-05 17:00:00,338.94594,336.69782311582406,336.69782311582406
2026-01-05 18:00:00,353.94594,359.11619210616277,359.11619210616277
2026-01-05 19:00:00,353.94594,361.70163031177935,361.70163031177935
2026-01-05 20:00:00,353.94594,354.6529607379649,354.6529607379649
2026-01-05 21:00:00,338.94594,351.62442900726535,351.62442900726535
2026-01-05 22:00:00,338.94594,342.16860096785706,342.16860096785706
2026-01-05 23:00:00,338.94594,330.905311577892,330.905311577892
2026-01-06 00:00:00,301.18493,297.18224870047027,297.0882829421857
2026-01-06 01:00:00,301.18493,300.9637005759637,300.94511741242343
2026-01-06 02:00:00,301.18493,300.64729061787136,300.67363694121127
2026-01-06 03:00:00,301.18493,300.43701402249246,300.4711290957242
2026-01-06 04:00:00,301.18493,300.46443844757096,300.5195884005842
2026-01-06 05:00:00,312.18493,301.11106200756615,301.1418553409426
2026-01-06 06:00:00,312.18493,292.58014139874575,292.58014139874575
2026-01-06 07:00:00,312.18493,295.3382389597989,295.3382389597989
2026-01-06 08:00:00,312.18493,298.9380557356196,298.9380557356196
2026-01-06 09:00:00,312.18493,304.88416887409835,304.88416887409835
2026-01-06 10:00:00,312.18493,307.26591886382454,307.26591886382454
2026-01-06 11:00:00,312.18493,311.7606698627784,311.7606698627784
2026-01-06 12:00:00,312.18493,316.85030751166954,316.85030751166954
2026-01-06 13:00:00,312.18493,319.3604853898103,319.3604853898103
2026-01-06 14:00:00,312.18493,325.8573660599469,325.8573660599469
2026-01-06 15:00:00,312.18493,327.1384663157094,327.1384663157094
2026-01-06 16:00:00,339.18493,328.4803801706206,328.4803801706206
2026-01-06 17:00:00,339.18493,326.7770894222969,326.7770894222969
2026-01-06 18:00:00,349.60093,347.7925241851873,347.7925241851873
2026-01-06 19:00:00,349.60093,353.88856247571835,353.88856247571835
2026-01-06 20:00:00,339.18493,348.3744561426183,348.3744561426183
2026-01-06 21:00:00,339.18493,343.0991522223899,343.0991522223899
2026-01-06 22:00:00,322.18493,334.19565474826004,334.19565474826004
2026-01-06 23:00:00,312.18493,320.569323950642,320.569323950642
2026-01-07 00:00:00,252.71747,296.91623190437394,299.8258819620371
2026-01-07 01:00:00,252.71747,252.63445202453943,252.63641869144973
2026-01-07 02:00:00,245.61747,252.59622018526608,252.60600254110213
2026-01-07 03:00:00,245.61747,252.43814056680247,252.43760617357145
2026-01-07 04:00:00,249.61747,252.53427027253173,252.53952939931008
2026-01-07 05:00:00,252.71747,254.460606698631,254.4771094380991
2026-01-07 06:00:00,252.71747,251.19416037093282,251.19416037093282
2026-01-07 07:00:00,252.71747,252.34330855509498,252.34330855509498
2026-01-07 08:00:00,252.71747,254.48535055599152,254.48535055599152
2026-01-07 09:00:00,245.61747,258.9855786852001,258.9855786852001
2026-01-07 10:00:00,249.61747,263.7180609413533,263.7180609413533
2026-01-07 11:00:00,252.71747,265.658766030753,265.658766030753
2026-01-07 12:00:00,252.71747,278.4973543465517,278.4973543465517
2026-01-07 13:00:00,252.71747,281.30823012498274,281.30823012498274
2026-01-07 14:00:00,261.20247,286.565334289899,286.565334289899
2026-01-07 15:00:00,292.71747,287.45297396849446,287.45297396849446
2026-01-07 16:00:00,292.71747,293.1826272658891,293.1826272658891
2026-01-07 17:00:00,312.71747,294.4418414933828,294.4418414933828
2026-01-07 18:00:00,328.20947,324.26568329054965,324.26568329054965
2026-01-07 19:00:00,328.20947,328.9296135169838,328.9296135169838
2026-01-07 20:00:00,328.20947,322.262479437753,322.262479437753
2026-01-07 21:00:00,321.71747,317.6683540819565,317.6683540819565
2026-01-07 22:00:00,312.71747,300.9927010634824,300.9927010634824
2026-01-07 23:00:00,292.71747,282.27665165260726,282.27665165260726
2026-01-08 00:00:00,108.19992,262.10933409830227,258.8050164354539
2026-01-08 01:00:00,108.19992,108.17477564504952,108.19356914911504
2026-01-08 02:00:00,108.19992,108.2019775591126,108.20143928622588
2026-01-08 03:00:00,108.19992,108.17809769205647,108.13738482035168
2026-01-08 04:00:00,118.19992,108.49201702851283,108.4694445793945
2026-01-08 05:00:00,156.68492,114.37051326327024,114.48306072347746
2026-01-08 06:00:00,118.19992,171.47363801893522,171.47363801893522
2026-01-08 07:00:00,118.19992,177.6640851680526,177.6640851680526
2026-01-08 08:00:00,118.19992,183.65116678260102,183.65116678260102
2026-01-08 09:00:00,108.19992,188.6759293286742,188.6759293286742
2026-01-08 10:00:00,118.19992,195.87576342996636,195.87576342996636
2026-01-08 11:00:00,156.68492,205.77507441832992,205.77507441832992
2026-01-08 12:00:00,228.19992,211.86953363203597,211.86953363203597
2026-01-08 13:00:00,118.19992,220.88373291670706,220.88373291670706
2026-01-08 14:00:00,238.19992,233.67901561255263,233.67901561255263
2026-01-08 15:00:00,270.19992,244.14089801901963,244.14089801901963
2026-01-08 16:00:00,270.19992,245.4634096373369,245.4634096373369
2026-01-08 17:00:00,288.19992,250.1008470479778,250.1008470479778
2026-01-08 18:00:00,288.19992,292.83765057037334,292.83765057037334
2026-01-08 19:00:00,288.19992,300.9348354145059,300.9348354145059
2026-01-08 20:00:00,288.19992,285.9949889587399,285.9949889587399
2026-01-08 21:00:00,288.19992,280.99463260807175,280.99463260807175
2026-01-08 22:00:00,270.19992,254.50117527103436,254.50117527103436
2026-01-08 23:00:00,270.19992,216.27197396165786,216.27197396165786
2026-01-09 00:00:00,148.95631,138.0291827800125,132.35526633105312
2026-01-09 01:00:00,124.95631,148.9405583174551,148.93662848852063
2026-01-09 02:00:00,124.95631,148.52924534181906,148.62923179819165
2026-01-09 03:00:00,124.95631,148.10185020790252,148.29403615622505
2026-01-09 04:00:00,148.95631,148.26191658729263,148.43050377188393
2026-01-09 05:00:00,148.95631,152.02267840761544,152.1581506831152
2026-01-09 06:00:00,209.95631,147.27523915052083,147.27523915052083
2026-01-09 07:00:00,209.95631,151.3986944871222,151.3986944871222
2026-01-09 08:00:00,148.95631,156.16436348931825,156.16436348931825
2026-01-09 09:00:00,124.95631,159.18360991737208,159.18360991737208
2026-01-09 10:00:00,124.95631,168.98424344023695,168.98424344023695
2026-01-09 11:00:00,148.95631,179.77617054420054,179.77617054420054
2026-01-09 12:00:00,148.95631,194.07907333187086,194.07907333187086
2026-01-09 13:00:00,209.95631,179.84960613534065,179.84960613534065
2026-01-09 14:00:00,249.95631,211.3366464650373,211.3366464650373
2026-01-09 15:00:00,249.95631,228.1542330609135,228.1542330609135
2026-01-09 16:00:00,249.95631,229.93628730546033,229.93628730546033
2026-01-09 17:00:00,249.95631,235.6012346072657,235.6012346072657
2026-01-09 18:00:00,279.95631,268.59850835740997,268.59850835740997
2026-01-09 19:00:00,279.95631,277.57275882701776,277.57275882701776
2026-01-09 20:00:00,279.95631,265.22056077068225,265.22056077068225
2026-01-09 21:00:00,249.95631,253.4315720363231,253.4315720363231
2026-01-09 22:00:00,249.95631,230.1478482830399,230.1478482830399
2026-01-09 23:00:00,228.85631,210.41502545784277,210.41502545784277
2026-01-10 00:00:00,176.78564,155.27157454436895,156.0557188268291
2026-01-10 01:00:00,176.78564,176.6994485418076,176.6957970568554
2026-01-10 02:00:00,165.78564,176.64851124064813,176.63262606089282
2026-01-10 03:00:00,165.78564,176.61520960712872,176.6081621125225
2026-01-10 04:00:00,165.78564,176.61047367652716,176.60707017297733
2026-01-10 05:00:00,176.78564,177.23919811904543,177.23918934712228
2026-01-10 06:00:00,176.78564,168.84781598922743,168.84781598922743
2026-01-10 07:00:00,176.78564,163.15753853049745,163.15753853049745
2026-01-10 08:00:00,151.78564,154.44826057863494,154.44826057863494
2026-01-10 09:00:00,113.86764,151.94836746558482,151.94836746558482
2026-01-10 10:00:00,113.86764,157.7683435504373,157.7683435504373
2026-01-10 11:00:00,151.78564,163.52073107340158,163.52073107340158
2026-01-10 12:00:00,151.78564,165.96042742408332,165.96042742408332
2026-01-10 13:00:00,151.78564,180.96659667774162,180.96659667774162
2026-01-10 14:00:00,176.78564,195.04419760751722,195.04419760751722
2026-01-10 15:00:00,176.78564,199.26810519232748,199.26810519232748
2026-01-10 16:00:00,214.78564,202.82882123909246,202.82882123909246
2026-01-10 17:00:00,276.78564,208.6879049076286,208.6879049076286
2026-01-10 18:00:00,276.78564,248.52429322995835,248.52429322995835
2026-01-10 19:00:00,276.78564,257.4488963352054,257.4488963352054
2026-01-10 20:00:00,276.78564,249.77907173847478,249.77907173847478
2026-01-10 21:00:00,276.78564,239.2244838862665,239.2244838862665
2026-01-10 22:00:00,276.78564,228.14754937544478,228.14754937544478
2026-01-10 23:00:00,214.78564,206.6528746382407,206.6528746382407
2026-01-11 00:00:00,119.10337,165.91321912415304,178.38648574377143
2026-01-11 01:00:00,116.18537,119.0337751661952,119.06249174226922
2026-01-11 02:00:00,116.18537,119.48593426519213,119.44879773082897
2026-01-11 03:00:00,116.18537,119.4238148513673,119.3908760514202
2026-01-11 04:00:00,116.18537,119.1044439622717,119.13196182215397
2026-01-11 05:00:00,116.18537,121.42262440007931,121.5198808085049
2026-01-11 06:00:00,116.18537,124.01758261521617,124.01758261521617
2026-01-11 07:00:00,114.73137,124.76226792450346,124.76226792450346
2026-01-11 08:00:00,110.59537,118.1024923021856,118.1024923021856
2026-01-11 09:00:00,110.59537,116.4452606011937,116.4452606011937
2026-01-11 10:00:00,110.59537,121.45158106019998,121.45158106019998
2026-01-11 11:00:00,110.59537,125.12403449022278,125.12403449022278
2026-01-11 12:00:00,112.10337,133.2350207250322,133.2350207250322
2026-01-11 13:00:00,116.17837,140.14997568591065,140.14997568591065
2026-01-11 14:00:00,116.18537,155.16357074123323,155.16357074123323
2026-01-11 15:00:00,116.18537,166.17017471694186,166.17017471694186
2026-01-11 16:00:00,119.10337,181.6799710995989,181.6799710995989
2026-01-11 17:00:00,119.10337,203.03507784387153,203.03507784387153
2026-01-11 18:00:00,154.10337,237.48474011740984,237.48474011740984
2026-01-11 19:00:00,219.10337,256.25408932210985,256.25408932210985
2026-01-11 20:00:00,154.10337,245.69448783921428,245.69448783921428
2026-01-11 21:00:00,154.10337,243.2531367776424,243.2531367776424
2026-01-11 22:00:00,124.10337,221.80913301220568,221.80913301220568
2026-01-11 23:00:00,119.10337,186.30696427790133,186.30696427790133
2026-01-12 00:00:00,117.87734,126.83781235078824,135.1524473394064
2026-01-12 01:00:00,113.88434,117.95172719148442,117.92488820929798
2026-01-12 02:00:00,113.88434,117.92663498384093,117.92502971483331
2026-01-12 03:00:00,113.88434,117.71636663007362,117.74471633566786
2026-01-12 04:00:00,113.88434,117.70775181532532,117.75022029671494
2026-01-12 05:00:00,113.88434,118.21400923152576,118.19387297721273
2026-01-12 06:00:00,113.88434,114.7147483380064,114.7147483380064
2026-01-12 07:00:00,113.88434,112.59069396468985,112.59069396468985
2026-01-12 08:00:00,113.46634,110.96141561948592,110.96141561948592
2026-01-12 09:00:00,113.46634,114.33685288944677,114.33685288944677
2026-01-12 10:00:00,113.46634,113.48212765598252,113.48212765598252
2026-01-12 11:00:00,151.38434,112.68229449063551,112.68229449063551
2026-01-12 12:00:00,151.38434,110.68954789477634,110.68954789477634
2026-01-12 13:00:00,196.38434,112.96963309639342,112.96963309639342
2026-01-12 14:00:00,196.38434,114.43291390893903,114.43291390893903
2026-01-12 15:00:00,196.38434,119.55455810552557,119.55455810552557
2026-01-12 16:00:00,206.38434,121.32769685244553,121.32769685244553
2026-01-12 17:00:00,206.38434,129.3026837145248,129.3026837145248
2026-01-12 18:00:00,216.38434,160.71036570652404,160.71036570652404
2026-01-12 19:00:00,216.38434,180.5799074552108,180.5799074552108
2026-01-12 20:00:00,216.38434,161.71440807719063,161.71440807719063
2026-01-12 21:00:00,216.38434,149.2627266182588,149.2627266182588
2026-01-12 22:00:00,206.38434,138.62992487832935,138.62992487832935
2026-01-12 23:00:00,206.38434,128.00620023149992,128.00620023149992
2026-01-13 00:00:00,105.22064,122.80608367785814,124.03847772841802
2026-01-13 01:00:00,105.21064,105.42578014669786,105.37509500723651
2026-01-13 02:00:00,105.21064,105.38299585535295,105.34062518447817
2026-01-13 03:00:00,105.20264,105.17379506070526,105.18420189481508
2026-01-13 04:00:00,105.21064,105.20518031472164,105.21004832255721
2026-01-13 05:00:00,105.22064,107.97025752888182,107.86618347531318
2026-01-13 06:00:00,105.22064,109.79653870256143,109.79653870256143
2026-01-13 07:00:00,105.22064,108.2368260867665,108.2368260867665
2026-01-13 08:00:00,105.22064,109.29571420587067,109.29571420587067
2026-01-13 09:00:00,105.22064,114.11637425565024,114.11637425565024
2026-01-13 10:00:00,105.22064,125.18257412048182,125.18257412048182
2026-01-13 11:00:00,105.22064,135.82025676373325,135.82025676373325
2026-01-13 12:00:00,105.22064,145.6706657229789,145.6706657229789
2026-01-13 13:00:00,105.22064,163.207918555718,163.207918555718
2026-01-13 14:00:00,188.12064,174.70081429872107,174.70081429872107
2026-01-13 15:00:00,208.12064,186.26864754796054,186.26864754796054
2026-01-13 16:00:00,208.12064,194.94322179019883,194.94322179019883
2026-01-13 17:00:00,208.12064,198.8062894829705,198.8062894829705
2026-01-13 18:00:00,209.12064,220.39236647016907,220.39236647016907
2026-01-13 19:00:00,209.12064,234.9327828513406,234.9327828513406
2026-01-13 20:00:00,209.12064,214.08579760062094,214.08579760062094
2026-01-13 21:00:00,208.12064,199.0511437451229,199.0511437451229
2026-01-13 22:00:00,208.12064,178.11628479092215,178.11628479092215
2026-01-13 23:00:00,188.12064,157.52268948025196,157.52268948025196
2026-01-14 00:00:00,109.65888,107.29730473076033,111.82734423678731
2026-01-14 01:00:00,109.65888,109.79154867389025,109.75753497101944
2026-01-14 02:00:00,109.65888,109.65339545531059,109.64933367687453
2026-01-14 03:00:00,109.65888,109.59712186462154,109.61985150401912
2026-01-14 04:00:00,109.65888,109.48511703133946,109.56343707948098
2026-01-14 05:00:00,109.65888,111.61225390800962,111.71260462193888
2026-01-14 06:00:00,109.65888,119.46533230546129,119.46533230546129
2026-01-14 07:00:00,109.65888,116.71976669590623,116.71976669590623
2026-01-14 08:00:00,109.65888,116.69909117999204,116.69909117999204
2026-01-14 09:00:00,109.65888,121.52131749794367,121.52131749794367
2026-01-14 10:00:00,109.65888,129.116460943196,129.116460943196
2026-01-14 11:00:00,109.65888,135.5864498464625,135.5864498464625
2026-01-14 12:00:00,109.65888,135.9335480181012,135.9335480181012
2026-01-14 13:00:00,109.65888,146.63803853991573,146.63803853991573
2026-01-14 14:00:00,138.16688,175.9073194438005,175.9073194438005
2026-01-14 15:00:00,138.16688,192.2418020847955,192.2418020847955
2026-01-14 16:00:00,142.16688,194.57684463670586,194.57684463670586
2026-01-14 17:00:00,213.16688,195.54320243750652,195.54320243750652
2026-01-14 18:00:00,213.16688,213.2164293322974,213.2164293322974
2026-01-14 19:00:00,217.16688,229.75297188672968,229.75297188672968
2026-01-14 20:00:00,213.16688,215.52846630022987,215.52846630022987
2026-01-14 21:00:00,213.16688,205.3597554946336,205.3597554946336
2026-01-14 22:00:00,142.16688,183.87678506736077,183.87678506736077
2026-01-14 23:00:00,138.16688,156.3549934096715,156.3549934096715
2026-01-15 00:00:00,111.95694,107.7553005439126,110.21719451464476
2026-01-15 01:00:00,111.95694,111.96618586475034,111.92935154714642
2026-01-15 02:00:00,111.95694,111.7395475078741,111.71254827654732
2026-01-15 03:00:00,111.95694,111.6662784229707,111.62966165244877
2026-01-15 04:00:00,111.95694,111.59226714524533,111.53036945604094
2026-01-15 05:00:00,111.95694,112.395273295952,112.40292243640505
2026-01-15 06:00:00,117.54694,107.06425832487044,107.06425832487044
2026-01-15 07:00:00,117.54694,107.77150720121776,107.77150720121776
2026-01-15 08:00:00,117.54694,107.33305007857138,107.33305007857138
2026-01-15 09:00:00,111.95694,107.03263212646947,107.03263212646947
2026-01-15 10:00:00,117.54694,107.2987883117177,107.2987883117177
2026-01-15 11:00:00,117.54694,109.47520838850559,109.47520838850559
2026-01-15 12:00:00,117.54694,113.15802567871947,113.15802567871947
2026-01-15 13:00:00,119.09994,113.74378674206996,113.74378674206996
2026-01-15 14:00:00,190.55694,125.42616067251956,125.42616067251956
2026-01-15 15:00:00,190.55694,133.04331150729064,133.04331150729064
2026-01-15 16:00:00,190.55694,139.92867761792235,139.92867761792235
2026-01-15 17:00:00,190.55694,154.55953389645032,154.55953389645032
2026-01-15 18:00:00,190.55694,188.62191442468617,188.62191442468617
2026-01-15 19:00:00,191.55694,207.5662591056514,207.5662591056514
2026-01-15 20:00:00,190.55694,199.2010556199441,199.2010556199441
2026-01-15 21:00:00,190.55694,177.6827034643698,177.6827034643698
2026-01-15 22:00:00,190.55694,143.640309900852,143.640309900852
2026-01-15 23:00:00,117.54694,128.6810450576367,128.6810450576367
2026-01-16 00:00:00,109.64545,115.85955615146514,110.71397045965422
2026-01-16 01:00:00,109.64545,109.64308385097354,109.64774564397965
2026-01-16 02:00:00,109.64545,109.55290574780136,109.56648727975998
2026-01-16 03:00:00,109.64545,109.4487513223678,109.46758117089344
2026-01-16 04:00:00,109.64545,109.42203256162848,109.46282397066614
2026-01-16 05:00:00,109.64545,109.85035497545276,109.91052740176265
2026-01-16 06:00:00,109.64545,107.42946597952216,107.42946597952216
2026-01-16 07:00:00,109.64545,106.88479745959171,106.88479745959171
2026-01-16 08:00:00,109.64545,106.6840696575486,106.6840696575486
2026-01-16 09:00:00,109.64545,105.48101912193921,105.48101912193921
2026-01-16 10:00:00,109.64545,108.07372396419636,108.07372396419636
2026-01-16 11:00:00,109.64545,109.21089200178884,109.21089200178884
2026-01-16 12:00:00,109.64545,110.95742615308401,110.95742615308401
2026-01-16 13:00:00,109.64545,118.18942288311152,118.18942288311152
2026-01-16 14:00:00,109.64545,137.05246770719614,137.05246770719614
2026-01-16 15:00:00,109.64545,144.73269911003612,144.73269911003612
2026-01-16 16:00:00,113.78145,144.93921275987975,144.93921275987975
2026-01-16 17:00:00,117.24545,150.840192335224,150.840192335224
2026-01-16 18:00:00,168.24545,172.70132794964337,172.70132794964337
2026-01-16 19:00:00,168.24545,176.143755393189,176.143755393189
2026-01-16 20:00:00,168.24545,165.55992446069206,165.55992446069206
2026-01-16 21:00:00,117.24545,161.44277049279555,161.44277049279555
2026-01-16 22:00:00,109.64545,145.36362366474515,145.36362366474515
2026-01-16 23:00:00,109.64545,124.32393098326916,124.32393098326916
2026-01-17 00:00:00,100.55036,113.17819968818402,109.01148403827462
2026-01-17 01:00:00,100.55036,100.52458621322404,100.53270447451268
2026-01-17 02:00:00,100.55036,100.44230666933794,100.45211024009097
2026-01-17 03:00:00,100.55036,100.40569661784663,100.42466418510585
2026-01-17 04:00:00,100.55036,100.31749072527026,100.34694216832723
2026-01-17 05:00:00,100.55036,100.73921283889781,100.76763016500256
2026-01-17 06:00:00,104.68636,96.13887364459346,96.13887364459346
2026-01-17 07:00:00,100.55036,95.51956243491524,95.51956243491524
2026-01-17 08:00:00,100.55036,96.14778972658401,96.14778972658401
2026-01-17 09:00:00,100.55036,96.18712802310452,96.18712802310452
2026-01-17 10:00:00,100.55036,96.7680069199349,96.7680069199349
2026-01-17 11:00:00,100.55036,96.32173640406897,96.32173640406897
2026-01-17 12:00:00,100.55036,94.60702485647693,94.60702485647693
2026-01-17 13:00:00,100.55036,96.12367629392298,96.12367629392298
2026-01-17 14:00:00,100.55036,96.11420735440754,96.11420735440754
2026-01-17 15:00:00,100.55036,98.00481506567729,98.00481506567729
2026-01-17 16:00:00,108.15036,100.3069446253863,100.3069446253863
2026-01-17 17:00:00,114.15036,101.65016551808274,101.65016551808274
2026-01-17 18:00:00,126.15036,134.75704610773363,134.75704610773363
2026-01-17 19:00:00,126.15036,140.9683276758986,140.9683276758986
2026-01-17 20:00:00,126.15036,136.62898013471835,136.62898013471835
2026-01-17 21:00:00,126.15036,116.28856890649406,116.28856890649406
2026-01-17 22:00:00,126.15036,112.72197137824465,112.72197137824465
2026-01-17 23:00:00,108.15036,104.08329514523743,104.08329514523743
2026-01-18 00:00:00,105.32193,101.41285490956193,99.21153517270503
2026-01-18 01:00:00,105.32193,105.2989119197627,105.31317459817282
2026-01-18 02:00:00,105.32193,105.27896452141269,105.29961904198078
